Language_ID,Parameter_ID,Form,Gloss,Native,Phonemic,Description,Source
Ko,4344,gɔḍśɛ̃,sweet dish,,,,IndoLanguages
Ko,10299,miṭśɛ̃,salty,,,,IndoLanguages
Ko,10299,miḍśɛ̃,salty,,,,IndoLanguages
Ko,1849,uśśɛ̃,pillow,,,,IndoLanguages
Ko,12238,śɛ̃ṇª,cowdung,,,,IndoLanguages
Ko,12245,śɛ̃vṇī,bird (sometimes specifically sparrow),,,,IndoLanguages
Ko,12245,śɛ̃uṇī,bird (sometimes specifically sparrow),,,,IndoLanguages
Ko,12284,śɛ̃mbari,hundred (full hundred),,,,IndoLanguages
Ko,12284,śɛ̃mbōr,hundred (full hundred),,,,IndoLanguages
Ko,6345,diśśɛ̃,instruction,,,,IndoLanguages
Ko,12487,śɛ̃ḷɛ̃,"cold, lukewarm",,,,IndoLanguages
Ko,12486,śĩyāḷɔ,winter,,,,IndoLanguages
Ko,13411,śinduru,vermillion (red powder applied on religious occasion),,,,IndoLanguages
Ko,13408,śijjaua'p,to boil,,,,IndoLanguages
Ko,13435,śimɔ,boundary,,,,IndoLanguages
Ko,13459,śigmɔ,summer festival (holi),,,,IndoLanguages
Ko,5302,żoiśi,astrologer,,,,IndoLanguages
Ko,12482,śisa,student,,,,IndoLanguages
Ko,1611,aśi,like this,,,,IndoLanguages
Ko,5760,taśi,like that,,,,IndoLanguages
Ko,10458,żaśi,"just like, like something",,,,IndoLanguages
Ko,3197,kaśi,how ? (fem.),,,,IndoLanguages
Ko,14184,rāśi,a lot of useless things,,,,IndoLanguages
Ko,10001,mavśi,mother's sister,,,,IndoLanguages
Ko,10001,mauśi,mother's sister,,,,IndoLanguages
Ko,9011,puśita,to wipe,,,,IndoLanguages
Ko,139,aṅgśi,towel,,,,IndoLanguages
Ko,139,aṅśi,towel,,,,IndoLanguages
Ko,6316,dāśi,servant (fem.),,,,IndoLanguages
Ko,2576,Kãśi,copper,,,,IndoLanguages
Ko,8216,piśśi,mad,,,,IndoLanguages
Ko,8108,pārśi,a parsee,,,,IndoLanguages
Ko,10661,ra'śi,"pus,thick white liquid",,,,IndoLanguages
Ko,1143,ārśi,mirror,,,,IndoLanguages
Ko,3222,kuśilɛ̃,rotten,,,,IndoLanguages
Ko,6555,dēśi,"native,",,,,IndoLanguages
Ko,12430,śikhaïtā,"to teach, to teach a lesson",,,,IndoLanguages
Ko,911,ãyśī̃,eighty,,,,IndoLanguages
Ko,6699,bɛ̃yãyśī̃,eighty-two,,,,IndoLanguages
Ko,7683,pãtsyãyśī̃,eighty-five,,,,IndoLanguages
Ko,13160,satyãyśī̃,eighty-seven,,,,IndoLanguages
Ko,6086,trēyãyśī̃,eighty-three,,,,IndoLanguages
Ko,13401,śīdhā,"straight, straightforward",,,,IndoLanguages
Ko,13389,śīt,cooked rice,,,,IndoLanguages
Ko,13384,śī̃v,lion,,,,IndoLanguages
Ko,13384,śī̃vũ,lion,,,,IndoLanguages
Ko,5885,tuḷa'śī,holy basil (indian basil),,,,IndoLanguages
Ko,12594,śīṅga,horns of animals,,,,IndoLanguages
Ko,12802,samāśī,once in six months,,,,IndoLanguages
Ko,7421,nivāśī,resident,,,,IndoLanguages
fuv,9758,maha,"fish",މަހަ,,,fritz
fuv,10721,raṣo,"island, land",ރަށޮ,,,fritz
fuv,7563,nil,"blue",ނިލް,,,fritz
fuv,12115,vēla,"time",ވޭލަ,,"not inherited - likely loanword",fritz
fuv,14094,iⁿdо̄li,"typical Maldivian wing hanging from the ceiling inside the house",އިނދޯލި,,"not inherited - likely loanword",fritz
fuv,6641,dо̄ṇi,"boat, ship (of the common Maldivian type)",ދޯޱި,,"not inherited - likely loanword",fritz
fuv,1558,īhi,"lobster",އީހި,,,fritz
fuv,9696,mēhi,"fly",މޭހި,,,fritz
fuv,10650,rа̄,"fermented juice of the liquid taken from the palm-blossom, palm-wine, toddy",ރާ,,,fritz
fuv,3570,kīhа̄,"saw",ކީހާ,,,fritz
fuv,9130,bīri,"deaf",ބީރި,,,fritz
fuv,9623,bēhe,"medicine, medicament, drug",ބޭހެ,,,fritz
fuv,8056,fā,"foot, leg",ފާ,,,fritz
fuv,4251,gē,"house",ގޭ,,,fritz
fuv,9692,mēre,"shark",މޭރެ,,,fritz
fuv,9661,bēbe,"elder brother",ބޭބެ,,,fritz
fuv,10092,mal,"flower, blossom",މަލް,,,fritz
fuv,4161,gal,"stone, rock",ގަލް,,,fritz
fuv,7191,al,"new",އަލް,,,fritz
fuv,9245,bal,"hole",ބަލް,,,fritz
fuv,2755,kol,"inner side of cheek",ކޮލް,,,fritz
fuv,9318,bol,"head",ބޮލް,,"unexpected lateral, loanword from dialect with l-vocalization?",fritz
fuv,6592,lol,"eye",ލޮލް,,,fritz
fuv,10250,mul,"root",މުލް,,,fritz
fuv,12123,vel,"every kind of creeper",ވެލް,,,fritz
fuv,5958,tel,"oil",ތެލް,,,fritz
fuv,4672,haul,"cock",ހައައުލް,,,fritz
fuv,11584,vaul,"flying fox",ވައައުލް,,,fritz
fuv,9369,bā̃ṣi,"eggplant",ބާނށި,,,fritz
fuv,2668,kā̃ṣi,"bone, thorn",ކާނށި,,,fritz
deg,7914,pʹar-,go [perceptual],,pə́ɾ,,strand
deg,8739,parʹî,irrigation channel,,pəɾí̬,,strand
deg,7914,parʹîk,going,,pəɾí̬k,,strand
deg,7785,pʹan,path,,pə́n,,strand
deg,7655,pʹanǰ,five,,pə́nd͡ʒ,,strand
deg,9090,papʹûs,lung,,pəpú̬s,,strand
deg,8056,pʹâ,leg and foot; foot,,pɑ́,,strand
deg,9072,pʹâl,plow point,,pɑ́l,,strand
deg,8358,peṛʹek,palm,,peɽék,,strand
deg,8243,pʹêy,meat,,pé̬j̣,,strand
deg,8233,pêlʹâ,yellow,,pe̬lɑ́,,strand
deg,8265,pʹûl,son,,pú̬l,,strand
deg,9348,baʹî,good; fine; ok [state],,bəí̬,,strand
deg,9330,bakoṭʹa,thick; fat,,bəkoʈə́,,strand
deg,9216,bâlokʹûl,children,,bɑlokú̬l,,strand
deg,9209,bâbʹâ,grandfather,,bɑbɑ́,,strand
deg,485,be,too; also,,be,,strand
deg,9250,bʹîč,seed,,bí̬t͡ʃ,,strand
deg,9391,boʹîk,be afraid,,boí̬k,,strand
deg,9279,boǰʹîk,waking up,,bod͡ʒí̬k,,strand
deg,9299,bostʹaṛ,lip,,bost̪ə́ɽ,,strand
deg,9187,bʹô,many; much,,bó̬,,strand
deg,9187,bʹô,much,,bó̬,,strand
deg,11454,waygʹan,wind,,wəj̣gə́n,,strand
deg,11523,wʹayn,summer,,wə́j̣n,,strand
deg,11390,waranǰʹâ,ant,,wəɾənd͡ʒɑ́,,strand
deg,11390,waranǰʹek,small ant [f],,wəɾənd͡ʒék,,strand
deg,11330,warembʹâ,hornet,,wəɾembɑ́,,strand
deg,11556,wʹark,water,,wə́ɾk,,strand
deg,11244,wačûlʹa,calf [m],,wət͡ʃu̬lə́,,strand
deg,11374,wâṭʹek,ax,,wɑʈék,,strand
deg,11547,wʹâr,turn,,wɑ́ɾ,,strand
deg,11348,wʹâṛ,stone; rock,,wɑ́ɽ,,strand
deg,11392,wʹâš,rain,,wɑ́ʃ,,strand
deg,12069,weṭʹîk,crossing,,weʈí̬k,,strand
deg,11863,werʹêk,crying,,weɾé̬k,,strand
deg,11616,wʹes,twenty,,wés,,strand
deg,11625,wʹêl,night,,wé̬l,,strand
deg,6481,wʹoy,daughter,,wój̣,,strand
deg,9981,mʹa,[prohibitive]; don't!,,mə́,,strand
deg,9746,maṭʹêq,frog,,məʈé̬q,,strand
deg,9758,mačûṭʹâ,small fish,,mət͡ʃu̬ʈɑ́,,strand
deg,9926,mʹask,forehead,,mə́sk,,strand
deg,9804,-manǰa,in the middle of [postposition],,mənd͡ʒə,,strand
deg,9732,mandʹâ,neck,,mənd̪ɑ́,,strand
deg,9691,mʹam,me,,mə́m,,strand
deg,10104,mâʹek,moon,,mɑék,,strand
deg,10104,mʹây,month,,mɑ́j̣,,strand
deg,9758,mʹâč,fish,,mɑ́t͡ʃ,,strand
deg,9696,mêčʹek,fly,,me̬t͡ʃék,,strand
deg,9691,mênʹâ,my,,me̬nɑ́,,strand
deg,10187,moṭʹa,short,,moʈə́,,strand
deg,10258,močaṭʹâ,mouse,,mot͡ʃəʈɑ́,,strand
deg,9890,monḍʹêk,breaking,,monɖé̬k,,strand
deg,10187,mʹôṭ,tree,,mó̬ʈ,,strand
deg,10174,mʹûk,face,,mú̬k,,strand
deg,10258,mʹûč,rat,,mú̬t͡ʃ,,strand
deg,808,oračʹîk,sleeping,,oɾət͡ʃí̬k,,strand
deg,1939,orʹîk,standing up,,oɾí̬k,,strand
deg,12081,očʹûm,scorpion,,ot͡ʃú̬m,,strand
deg,12766,ošʹâ,porcupine,,oʃɑ́,,strand
deg,2552,ʹôn,"rice (cooked, fat-grain)",,ó̬n,,strand
deg,5621,tašʹân,carpenter,,t̪əʃɑ́n,,strand
deg,5754,tatʹî,father,,t̪ət̪í̬,,strand
deg,5684,tapʹîk,being heated,,t̪əpí̬k,,strand
deg,5686,tapowʹâ,hot,,t̪əpowɑ́,,strand
deg,5798,târʹa,star,,t̪ɑɾə́,,strand
deg,13743,târʹîk,watching; tasting,,t̪ɑɾí̬k,,strand
deg,5612,tʹe,those,,t̪é,,strand
deg,5837,testʹîk,standing; stopping,,t̪est̪í̬k,,strand
deg,5834,telʹâ,pancreas,,t̪elɑ́,,strand
deg,5612,tʹê,those [obl,,t̪é̬,,strand
deg,5889,tênʹâ,your (thy),,t̪e̬nɑ́,,strand
deg,5612,tʹî,him,,t̪í̬,,strand
deg,5612,tʹîs,his; her [3rd person sg,,t̪í̬s,,strand
deg,5889,tʹo,you (thou),,t̪ó,,strand
deg,5889,tʹô,you (thou) [backgrounded],,t̪ó̬,,strand
deg,6097,tʹûk,spit,,t̪ú̬k,,strand
deg,5892,tʹûš,straw,,t̪ú̬ʃ,,strand
deg,5979,tûlʹîk,weighing,,t̪u̬lí̬k,,strand
deg,6793,dʹâr,mountain,,d̪ɑ́ɾ,,strand
deg,6298,dʹâr,wood,,d̪ɑ́ɾ,,strand
deg,6250,dâṛʹî,beard,,d̪ɑɽí̬,,strand
deg,6261,dâdʹâ,father!,,d̪ɑd̪ɑ́,,strand
deg,6152,dʹân,tooth,,d̪ɑ́n,,strand
deg,6333,dewʹâz,day,,d̪ewɑ́z,,strand
deg,6628,dešʹek,grape,,d̪eʃék,,strand
deg,6227,dʹê,ten,,d̪é̬,,strand
deg,6141,dʹêk,giving,,d̪é̬k,,strand
deg,6648,dʹo,two,,d̪ó,,strand
deg,6658,doʹây,twelve,,d̪oɑ́j̣,,strand
deg,6628,došʹek,grape,,d̪oʃék,,strand
deg,6590,dʹô,yesterday,,d̪ó̬,,strand
deg,6884,dʹôr,mouth,,d̪ó̬ɾ,,strand
deg,6495,dʹûr,far,,d̪ú̬ɾ,,strand
deg,6849,dʹûm,smoke,,d̪ú̬m,,strand
deg,6534,drawʹan,hu br wi,,d̪ɾəwə́n,,strand
deg,13914,sarʹôl,sister's son,,səɾó̬l,,strand
deg,13139,sʹat,seven,,sə́t̪,,strand
deg,13146,satʹîû,seventeen,,sət̪í̬u̬,,strand
deg,12922,sanʹâ,thin; skinny,,sənɑ́,,strand
deg,13346,sʹâng,earth,,sɑ́ng,,strand
deg,12815,sʹe,that,,sé,,strand
deg,13913,seʹî,sister,,seí̬,,strand
deg,13574,sʹor,sun,,sóɾ,,strand
deg,13801,sʹonz,son's wife,,sónz,,strand
deg,13561,sʹûl,thread,,sú̬l,,strand
deg,9661,laʹî,brother,,ləí̬,,strand
deg,6210,laʹîk,seeing,,ləí̬k,,strand
deg,9664,lawʹûl,brother's son,,ləwú̬l,,strand
deg,9664,lâwʹoy,brother's daughter,,lɑwój̣,,strand
deg,9660,lâǰʹa,br wi,,lɑd͡ʒə́,,strand
deg,4368,lʹâm,village,,lɑ́m,,strand
deg,4368,lâmaṭʹa,small village,,lɑməʈə́,,strand
deg,6368,legʹa,long; tall,,legə́,,strand
deg,6507,lešʹîk,looking,,leʃí̬k,,strand
deg,11054,lenḍʹa,bald,,lenɖə́,,strand
deg,11156,loṛʹîk,falling down,,loɽí̬k,,strand
deg,228,ɬʹa-e-e,there,,ɬə́ee,,strand
deg,2892,ɬʹâm,work,,ɬɑ́m,,strand
deg,5994,ɬʹe,three,,ɬé,,strand
deg,13736,ɬʹek,wife,,ɬék,,strand
deg,6001,ɬʹoy,thirteen,,ɬój̣,,strand
deg,3440,ɬongalʹî,mulberry,,ɬongəlí̬,,strand
deg,6906,nʹa,no,,nə́,,strand
deg,6998,nawʹîû,nineteen,,nəwí̬u̬,,strand
deg,6943,nandʹî,wide river,,nənd̪í̬,,strand
deg,7580,nʹâṭ,dance,,nɑ́ʈ,,strand
deg,7031,nʹâs,nose,,nɑ́s,,strand
deg,7603,nʹe,not,,né,,strand
deg,6966,nʹêk,taking away,,né̬k,,strand
deg,7467,nʹîk,sitting down,,ní̬k,,strand
deg,6984,nʹo,nine,,nó,,strand
deg,318,notaṛʹî,two days ago,,not̪əɽí̬,,strand
deg,7003,nûnʹî,butter,,nu̬ní̬,,strand
deg,12653,čandʹîk,falling off; falling down from,,t͡ʃənd̪í̬k,,strand
deg,4655,čʹâr,four,,t͡ʃɑ́ɾ,,strand
deg,4768,čʹâl,hair,,t͡ʃɑ́l,,strand
deg,4855,čûčʹû,breast,,t͡ʃu̬t͡ʃú̬,,strand
deg,5110,ǰʹan,snake,,d͡ʒə́n,,strand
deg,5355,ǰʹâl,skin on boiled milk,,d͡ʒɑ́l,,strand
deg,5098,ǰʹân,body,,d͡ʒɑ́n,,strand
deg,5198,ǰâmʹay,daughter's husband,,d͡ʒɑmə́j̣,,strand
deg,5137,ǰʹâm-e,jaw,,d͡ʒɑ́me,,strand
deg,5198,ǰâmʹî,husband's sister,,d͡ʒɑmí̬,,strand
deg,6607,ǰotʹîk,burning,,d͡ʒot̪í̬k,,strand
deg,10496,ǰûṭʹî,yoke,,d͡ʒu̬ʈí̬,,strand
deg,12329,šarealʹî,autumn,,ʃəɾeəlí̬,,strand
deg,12331,šarʹo,markhor,,ʃəɾó,,strand
deg,12238,šangʹan,bovine dung,,ʃəngə́n,,strand
deg,12664,šamʹêk,black,,ʃəmé̬k,,strand
deg,12370,šʹâ,wild greens,,ʃɑ́,,strand
deg,12269,šâṛʹîk,walking,,ʃɑɽí̬k,,strand
deg,12415,šʹâl,rice (unharvested),,ʃɑ́l,,strand
deg,12803,šʹe,six,,ʃé,,strand
deg,12578,šeʹâl,jackal [m],,ʃeɑ́l,,strand
deg,12605,šʹey,it is [inanimate],,ʃéj̣,,strand
deg,12487,šedʹâl,cold,,ʃed̪ɑ́l,,strand
deg,12605,šʹen,they are [inanimate],,ʃén,,strand
deg,12753,šʹêr,father-in-law,,ʃé̬ɾ,,strand
deg,12759,šêrʹû,mother-in-law,,ʃe̬ɾú̬,,strand
deg,12452,šʹîr,head,,ʃí̬ɾ,,strand
deg,3696,šʹîr,milk,,ʃí̬ɾ,,strand
deg,12812,šʹoṛ,sixteen,,ʃóɽ,,strand
deg,12528,šoṛʹîng,dog,,ʃoɽí̬ng,,strand
deg,12623,šonʹêk,red,,ʃoné̬k,,strand
deg,10512,žʹû,louse,,ʒú̬,,strand
deg,10431,yʹâ,barley,,j̣ɑ́,,strand
deg,2485,yʹây,eleven,,j̣ɑ́j̣,,strand
deg,10418,yewʹîk,copulating with; raping,,j̣ewí̬k,,strand
deg,2462,ʹî,one,,í̬,,strand
deg,14096,ʹîm,snow,,í̬m,,strand
deg,10511,îmʹa,you (ye),,i̬mə́,,strand
deg,2744,kawʹal,convex skillet,,kəwə́l,,strand
deg,2749,kawʹet,fig,,kəwét̪,,strand
deg,2680,kaṭʹa,canal (3-4 m,,kəʈə́,,strand
deg,2854,kaṭʹîk,cutting; biting,,kəʈí̬k,,strand
deg,3781,kaṭolʹek,child's bed,,kəʈolék,,strand
deg,2655,karʹâṛ,wolf,,kəɾɑ́ɽ,,strand
deg,2814,karʹîk,doing; making,,kəɾí̬k,,strand
deg,2641,kaṛʹû,buttermilk; yoghurt with water,,kəɽú̬,,strand
deg,2588,kačelânṭʹâ,armpit,,kət͡ʃelɑnʈɑ́,,strand
deg,2909,kašʹî,hoe,,kəʃí̬,,strand
deg,2830,kʹâṛ,ear,,kɑ́ɽ,,strand
deg,3460,keṭâlʹek,girl,,keʈɑlék,,strand
deg,3182,kelʹa,boy,,kelə́,,strand
deg,2574,kʹî,who [backgrounded],,kí̬,,strand
deg,3208,kokʹûṛ,rooster,,kokú̬ɽ,,strand
deg,3241,koṭʹîk,crushing,,koʈí̬k,,strand
deg,3213,-koč-a,inside [postposition],,kot͡ʃə,,strand
deg,3213,kʹûč,stomach [internal],,kú̬t͡ʃ,,strand
deg,4424,gʹaṇ,big,,gə́ɳ,,strand
deg,4453,gʹal,valley (dry),,gə́l,,strand
deg,4147,gʹâ,cow,,gɑ́,,strand
deg,4474,gerʹêk,driving,,geɾé̬k,,strand
deg,4126,gʹê,song,,gé̬,,strand
deg,4225,gʹoy,shit,,gój̣,,strand
deg,4208,gorʹêk,taking; picking up; buying,,goɾé̬k,,strand
deg,4286,gʹô,lizard (large),,gó̬,,strand
deg,4516,gôṛʹa,horse,,go̬ɽə́,,strand
deg,4335,gôšʹek,at home,,go̬ʃék,,strand
deg,4287,gʹôm,wheat,,gó̬m,,strand
deg,4335,gûšʹîk,house,,gu̬ʃí̬k,,strand
deg,4335,gûšʹîng,house,,gu̬ʃí̬ng,,strand
deg,4263,gûlʹâng,ox,,gu̬lɑ́ng,,strand
deg,992,ʹa,i,,ə́,,strand
deg,587,ʹay,this [deictic],,ə́j̣,,strand
deg,491,ʹaw,bread,,ə́w,,strand
deg,492,awʹôy,flour,,əwó̬j̣,,strand
deg,1327,arʹûš,garlic,,əɾú̬ʃ,,strand
deg,941,ʹašt,eight,,ə́ʃt̪,,strand
deg,14264,ašpʹâṛ,rice (harvested),,əʃpɑ́ɽ,,strand
deg,14021,azʹîk,laughing,,əzí̬k,,strand
deg,1179,alenʹâ,green,,əlenɑ́,,strand
deg,13963,anʹîk,beating,,əní̬k,,strand
deg,125,angʹâr,fire,,əngɑ́ɾ,,strand
deg,135,angoṛʹek,finger,,əngoɽék,,strand
deg,43,ančʹî,eye,,ənt͡ʃí̬,,strand
deg,43,ančʹî,eye; spring outlet,,ənt͡ʃí̬,,strand
deg,898,ablʹî,cloud,,əblí̬,,strand
deg,997,âʹî,mother,,ɑí̬,,strand
deg,13985,ârʹêk,listening,,ɑɾé̬k,,strand
deg,1111,âṇʹâ,egg,,ɑɳɑ́,,strand
deg,1111,âṇʹî,testicle,,ɑɳí̬,,strand
deg,1284,âčʹîk,bringing,,ɑt͡ʃí̬k,,strand
deg,971,ʹâš,blood,,ɑ́ʃ,,strand
deg,977,ʹâs,he is,,ɑ́s,,strand
deg,1476,âsʹek,ashes,,ɑsék,,strand
deg,1387,âlʹîk,riding on,,ɑlí̬k,,strand
deg,986,âmʹa,we,,ɑmə́,,strand
deg,1275,âmbrʹek,pomegranate,,ɑmbɾék,,strand
deg,3597,qorânčʹa,donkey colt [m],,qoɾɑnt͡ʃə́,,strand
Kam,7699,pâṭʹa,porch,,pɑʈə́,,strand
Kam,7733,pâṭʹü,feather,,pɑʈǘ,,strand
Kam,7700,pâṭʹü,turban [?],,pɑʈǘ,,strand
Kam,7699,pâṭʹi,"part, portion, area, piece (of something flat)",,pɑʈí,,strand
Kam,7699,pâṭʹi,sheet (of paper); letter; measure for hides,,pɑʈí,,strand
Kam,7699,pâṭkʹara,warped; cross-eyed,,pɑʈkə́ɾə,,strand
Kam,7736,pâṭlʹa,foliated; shaggy; hairy; having many children,,pɑʈlə́,,strand
Kam,7736,pâṭlʹa,man's name,,pɑʈlə́,,strand
Kam,8026,pâc̣ʹan,war,,pɑʈ͡ʂə́n,,strand
Kam,8118,pâṣʹü,mountainside; slope,,pɑʂǘ,,strand
Kam,7948,pâṣʹü,upper rib,,pɑʂǘ,,strand
Kam,8100,pârʹiṣ,"an afghan (<span class=""dic"">sâlârzʹi</span>) village on the east bank of the kunar river: <span class=""dic"">âsmʹâr</span>",,pɑɾíʂ,,strand
Kam,8107,pârʹea,all; full,,pɑɾéə,,strand
Kam,7824,pârnʹa-,spurn; reject [something] because it is no good,,pɑɾnə́,,strand
Kam,8034,pâřʹa,apple,,pɑɻə́,,strand
Kam,8287,pâřʹasa,gray; dusty,,pɑɻə́sə,,strand
Kam,8048,pâṇʹu břâźo,"seven heroic mythical brothers (""seven pandavas"")",,pɑɳú bɻɑd͡zo,,strand
Kam,8082,pâňʹe-,irrigate,,pɑɻ̃é,,strand
Kam,7654,pâčʹa-,broil,,pɑt͡ʃə́,,strand
Kam,7662,pâčʹić,fifteen,,pɑt͡ʃít͡s,,strand
Kam,7948,pâššʹüṭ,floating rib,,pɑʃʃǘʈ,,strand
Kam,7986,pâćʹo,caretaker; upbringer,,pɑt͡só,,strand
Kam,12452,pâćʹeř,on top of; above,,pɑt͡séɻ,,strand
Kam,12927,pâsʹanoa-,be in tune; harmonize; be in time,,pɑsə́noə,,strand
Kam,8125,pâlʹa,sentry,,pɑlə́,,strand
Kam,7953,pâlʹol,dirt,,pɑlól,,strand
Kam,7962,pâlʹi,gray hair,,pɑlí,,strand
Kam,8125,pâlʹi,flock (100 animals); group,,pɑlí,,strand
Kam,7022,pânʹüš,"previously, before; last (in time)",,pɑnǘʃ,,strand
Kam,8047,pʹânṭâri,cow-name,,pɑ́nʈɑɾi,,strand
Kam,9090,pâpʹüs,lung,,pɑpǘs,,strand
Kam,8730,pâmʹa sṭa-,forget,,pɑmə́ sʈə,,strand
Kam,9804,pâmʹüč,(in) between,,pɑmǘt͡ʃ,,strand
Kam,8061,pʹokořa_kâno,cottonwood,,pókoɻə�kɑno,,strand
Kam,7918,pʹor,"leaf; sheet, page; razor blade",,póɾ,,strand
Kam,8133,pʹoš,trap,,póʃ,,strand
Kam,9072,pʹol,plow point,,pól,,strand
Kam,7918,pʹon,leek (wild),,pón,,strand
Kam,8323,pʹü,small intestine,,pǘ,,strand
Kam,9101,pʹü bosa˜ via-,blow [animate agent],,pǘ bosə̃ viə,,strand
Kam,8407,pʹüaći_kâno,pine (pinus excelsa),,pǘət͡si�kɑno,,strand
Kam,8281,pürük,the same age as ___,,püɾük,,strand
Kam,8349,pʹüř,straw; chaff,,pǘɻ,,strand
Kam,8242,pʹüṇ bu-,become very fat,,pǘɳ bu,,strand
Kam,8377,püṇʹü,calf (muscle),,püɳǘ,,strand
Kam,8377,püṇʹü,kidney,,püɳǘ,,strand
Kam,8181,pʹüt,gallbladder,,pǘt̪,,strand
Kam,8265,pʹütr,"son; son of a <span class=""dic"">břʹo</span>",,pǘt̪ɾ,,strand
Kam,8310,pʹüs bu-,be lost,,pǘs bu,,strand
Kam,7747,pʹu,step,,pú,,strand
Kam,8343,pʹua,last year,,púə,,strand
Kam,7621,-puk,ripening; ripening-time,,puk,,strand
Kam,8259,pʹuṭ,red; shiny,,púʈ,,strand
Kam,8419,pʹur,measure for buildings,,púɾ,,strand
Kam,8330,pʹur bu-,be full [moon],,púɾ bu,,strand
Kam,8330,pʹur mos,full moon,,púɾ mos,,strand
Kam,7793,purkʹuř,stepchild,,puɾkúɻ,,strand
Kam,7848,purǰʹa-,"understand (words, thoughts)",,puɾd͡ʒə́,,strand
Kam,8807,purdʹa,old (animate),,puɾd̪ə́,,strand
Kam,7875,purvʹâ-,deny; lie,,puɾvɑ́,,strand
Kam,7655,pʹuč,five,,pút͡ʃ,,strand
Kam,8400,pʹuč,cotton cloth,,pút͡ʃ,,strand
Kam,8400,pʹuč,woman's small white hat (pre-islamic),,pút͡ʃ,,strand
Kam,7785,pʹut,path; road,,pút̪,,strand
Kam,9051,pʹul,granule; measure for grain and grain-like objects,,púl,,strand
Kam,9051,pʹul,pimple,,púl,,strand
Kam,7908,pʹuna,having milk left over from the previous year's pregnancy (cow),,púnə,,strand
Kam,8209,pʹia-,drink,,píə,,strand
Kam,7730,pʹiača-,sift,,píət͡ʃə,,strand
Kam,8154,pʹič,"""skin"" on milk; cream",,pít͡ʃ,,strand
Kam,8306,pʹiš,flower,,píʃ,,strand
Kam,8227,pʹiš do,"blowing snow (especially, off a mountaintop)",,píʃ d̪o,,strand
Kam,8592,piliʹâ-,"turn [livestock] loose close to town (during <span class=""dic"">pʹâṭli</span>)",,piliɑ́,,strand
Kam,8591,pilŋʹi-,turn; walk around; be used; be driven [vehicle],,pilŋí,,strand
Kam,8770,pilṭʹa-,fall down [animate subject],,pilʈə́,,strand
Kam,10993,pilsʹa-,flash; be shiny,,pilsə́,,strand
Kam,9038,pʹe ute-,"let go, release [from oneself]; leave alone",,pé ut̪e,,strand
Kam,9038,pʹeṭa-,break,,péʈə,,strand
Kam,8363,peṣ_vo,[color-name]-tinted,,peʂ�vo,,strand
Kam,7949,pʹeć,large ax,,pét͡s,,strand
Kam,6787,pʹeć dâri,"large ax (= <span class=""dic"">pʹeć</span>)",,pét͡s d̪ɑɾi,,strand
Kam,9029,pkʹi,flea,,pkí,,strand
Kam,8370,pṭʹi,back,,pʈí,,strand
Kam,8845,pṣʹu-,go to sleep; have sexual intercourse [with someone],,pʂú,,strand
Kam,8363,pṣʹia-,drip almost dry,,pʂíə,,strand
Kam,8966,přâćʹuk,small bread,,pɻɑt͡súk,,strand
Kam,8469,přʹâma,male kid (6-12 months),,pɻɑ́mə,,strand
Kam,8943,přʹoa-,"arrive at, reach",,pɻóə,,strand
Kam,8906,přʹor,wound,,pɻóɾ,,strand
Kam,8966,přʹoć,rounded symmetrical design,,pɻót͡s,,strand
Kam,8846,přʹüšt,bed,,pɻǘʃt̪,,strand
Kam,9028,přʹu,spleen,,pɻú,,strand
Kam,8228,přʹia,vagina,,pɻíə,,strand
Kam,8656,-pře-,[with pointer] hit; bump; touch (in the specified direction),,pɻe,,strand
Kam,8655,přʹe-,give,,pɻé,,strand
Kam,9108,přʹe˜,foam,,pɻé̃,,strand
Kam,8355,přʹek,lone; single (immediately before nouns only),,pɻék,,strand
Kam,8142,pšʹa-,grind; crush into small pieces,,pʃə́,,strand
Kam,8298,pšʹâš,cat,,pʃɑ́ʃ,,strand
Kam,12414,pšʹol,stable,,pʃól,,strand
Kam,5731,ptʹul,field (cultivated),,pt̪úl,,strand
Kam,8217,pćʹa-,chop into small pieces; dice,,pt͡sə́,,strand
Kam,8824,psʹar âmo,spare room,,psə́ɾ ɑmo,,strand
Kam,9477,bʹâ-,be able,,bɑ́,,strand
Kam,9434,bâkʹisṭ,name of a pre-islamic god,,bɑkísʈ,,strand
Kam,9581,bâŋʹo,hornet,,bɑŋó,,strand
Kam,9354,bâŋʹoa üs,hemp,,bɑŋóə üs,,strand
Kam,11235,bâṭʹa,part; piece,,bɑʈə́,,strand
Kam,11385,bâṭʹil,sledgehammer,,bɑʈíl,,strand
Kam,9183,bârʹa,"out; opposite of <span class=""dic"">âtʹa</span>",,bɑɾə́,,strand
Kam,9464,bârʹi,male member of the artisan caste (formerly slaves),,bɑɾí,,strand
Kam,9588,bârtʹe-,squander,,bɑɾt̪é,,strand
Kam,9588,bâřʹa-,"past stem of <span class=""dic"">gʹâi-</span> 'carry; take away'",,bɑɻə́,,strand
Kam,6495,bâdʹüř,far,,bɑd̪ǘɻ,,strand
Kam,9235,bâźʹü,woman's cloak,,bɑd͡zǘ,,strand
Kam,9235,bâźgʹal,"<span class=""dic"">bâźʹi</span> valley, a village off the lower landay sin: <span class=""dic"">bâzgal</span>",,bɑd͡zgə́l,,strand
Kam,9474,bâlʹoa-,call [a spirit or dog],,bɑlóə,,strand
